Date,Value,Measure
1886.07,10.10526999,Earnings
1886.08,10.14413467,Earnings
1886.09,10.30774975,Earnings
1886.1,10.47136482,Earnings
1886.11,10.6349799,Earnings
1886.12,10.66690001,Earnings
1887.01,10.49181356,Earnings
1887.02,10.44633372,Earnings
1887.03,10.52429144,Earnings
1887.04,10.60224915,Earnings
1887.05,10.68020686,Earnings
1887.06,10.88624264,Earnings
1887.07,11.09723193,Earnings
1887.08,11.04401427,Earnings
1887.09,11.25690434,Earnings
1887.1,11.2017859,Earnings
1887.11,11.14795315,Earnings
1887.12,10.96783486,Earnings
1888.01,10.59317963,Earnings
1888.02,10.45904919,Earnings
1888.03,10.20617966,Earnings
1888.04,10.06907035,Earnings
1888.05,9.92557619,Earnings
1888.06,9.781841212,Earnings
1888.07,9.407936967,Earnings
1888.08,9.145999046,Earnings
1888.09,8.887179435,Earnings
1888.1,8.528043365,Earnings
1888.11,8.17408359,Earnings
1888.12,7.921214064,Earnings
1889.01,8.308254165,Earnings
1889.02,8.516925919,Earnings
1889.03,8.727463643,Earnings
1889.04,8.834132643,Earnings
1889.05,9.16763346,Earnings
1889.06,9.276969168,Earnings
1889.07,9.386304876,Earnings
1889.08,9.498953787,Earnings
1889.09,9.489674371,Earnings
1889.1,9.597660321,Earnings
1889.11,9.708918572,Earnings
1889.12,9.697181825,Earnings
1890.01,9.913104196,Earnings
1890.02,9.883285367,Earnings
1890.03,9.856779741,Earnings
1890.04,9.830274114,Earnings
1890.05,9.679467859,Earnings
1890.06,9.653289446,Earnings
1890.07,9.627111034,Earnings
1890.08,9.25488396,Earnings
1890.09,9.121052578,Earnings
1890.1,9.096106109,Earnings
1890.11,9.286546896,Earnings
1890.12,9.260999312,Earnings
1891.01,9.509702977,Earnings
1891.02,9.526055499,Earnings
1891.03,9.545183763,Earnings
1891.04,9.563852395,Earnings
1891.05,9.807084673,Earnings
1891.06,10.18204092,Earnings
1891.07,10.44518641,Earnings
1891.08,10.57935077,Earnings
1891.09,10.85074072,Earnings
1891.1,10.98989526,Earnings
1891.11,11.26657386,Earnings
1891.12,11.40748991,Earnings
1892.01,11.78984381,Earnings
1892.02,11.87590106,Earnings
1892.03,12.28094188,Earnings
1892.04,12.53645275,Earnings
1892.05,12.62599884,Earnings
1892.06,12.71554493,Earnings
1892.07,12.46810287,Earnings
1892.08,12.39224459,Earnings
1892.09,12.47830184,Earnings
1892.1,12.56435909,Earnings
1892.11,12.33015454,Earnings
1892.12,12.25885211,Earnings
1893.01,11.52196052,Earnings
1893.02,11.09765663,Earnings
1893.03,11.07094925,Earnings
1893.04,10.90658092,Earnings
1893.05,10.74140501,Earnings
1893.06,10.70419344,Earnings
1893.07,10.66502338,Earnings
1893.08,10.77290283,Earnings
1893.09,10.02679601,Earnings
1893.1,9.579893523,Earnings
1893.11,9.513754111,Earnings
1893.12,9.312793473,Earnings
1894.01,9.265929539,Earnings
1894.02,9.08284155,Earnings
1894.03,9.027274866,Earnings
1894.04,8.708439201,Earnings
1894.05,8.385762142,Earnings
1894.06,8.066926476,Earnings
1894.07,7.748090811,Earnings
1894.08,7.216248547,Earnings
1894.09,6.810476618,Earnings
1894.1,6.690779389,Earnings
1894.11,6.372711778,Earnings
1894.12,6.146229696,Earnings
1895.01,6.434334213,Earnings
1895.02,6.72243873,Earnings
1895.03,7.010543247,Earnings
1895.04,6.994543553,Earnings
1895.05,7.171042494,Earnings
1895.06,7.342779469,Earnings
1895.07,7.715678633,Earnings
1895.08,8.098945167,Earnings
1895.09,8.375045571,Earnings
1895.1,8.651145974,Earnings
1895.11,8.927246377,Earnings
1895.12,9.332965012,Earnings
1896.01,9.341342815,Earnings
1896.02,9.346110532,Earnings
1896.03,9.219344544,Earnings
1896.04,9.226297802,Earnings
1896.05,9.229502561,Earnings
1896.06,9.236808533,Earnings
1896.07,9.10428041,Earnings
1896.08,8.967736284,Earnings
1896.09,8.835208162,Earnings
1896.1,8.446720463,Earnings
1896.11,8.076645409,Earnings
1896.12,7.951690276,Earnings
1897.01,8.50908665,Earnings
1897.02,8.836509133,Earnings
1897.03,9.160033728,Earnings
1897.04,9.625109185,Earnings
1897.05,10.10828134,Earnings
1897.06,10.44160965,Earnings
1897.07,10.77493795,Earnings
1897.08,10.62913598,Earnings
1897.09,10.63958011,Earnings
1897.1,11.10586075,Earnings
1897.11,11.42392836,Earnings
1897.12,11.73820946,Earnings
1898.01,11.86316459,Earnings
1898.02,11.82300008,Earnings
1898.03,11.94619522,Earnings
1898.04,12.06939035,Earnings
1898.05,11.39392785,Earnings
1898.06,12.31951382,Earnings
1898.07,12.62046842,Earnings
1898.08,12.74921008,Earnings
1898.09,12.87416521,Earnings
1898.1,12.99912034,Earnings
1898.11,13.12786199,Earnings
1898.12,13.06615102,Earnings
1899.01,13.46933511,Earnings
1899.02,13.49608352,Earnings
1899.03,13.88822154,Earnings
1899.04,14.08739105,Earnings
1899.05,14.47781201,Earnings
1899.06,14.66644857,Earnings
1899.07,14.85012084,Earnings
1899.08,15.03248114,Earnings
1899.09,14.82658465,Earnings
1899.1,14.99695781,Earnings
1899.11,15.16639237,Earnings
1899.12,15.32855058,Earnings
1900.01,15.32855058,Earnings
1900.02,15.14607672,Earnings
1900.03,15.14607672,Earnings
1900.04,15.14607672,Earnings
1900.05,15.51549092,Earnings
1900.06,15.70704723,Earnings
1900.07,15.51549092,Earnings
1900.08,15.70704723,Earnings
1900.09,15.51549092,Earnings
1900.1,15.70704723,Earnings
1900.11,15.70704723,Earnings
1900.12,15.90337572,Earnings
1901.01,15.76267636,Earnings
1901.02,16.01271142,Earnings
1901.03,16.06903588,Earnings
1901.04,16.3294863,Earnings
1901.05,16.3831686,Earnings
1901.06,16.44020605,Earnings
1901.07,16.2910205,Earnings
1901.08,16.14226334,Earnings
1901.09,16.00035001,Earnings
1901.1,16.05530071,Earnings
1901.11,15.91295158,Earnings
1901.12,15.77716325,Earnings
1902.01,16.31213258,Earnings
1902.02,16.66021842,Earnings
1902.03,17.0051108,Earnings
1902.04,17.14346558,Earnings
1902.05,17.28166611,Earnings
1902.06,17.41360499,Earnings
1902.07,17.74646682,Earnings
1902.08,18.2951164,Earnings
1902.09,18.41527253,Earnings
1902.1,17.52535453,Earnings
1902.11,18.44084188,Earnings
1902.12,18.55396905,Earnings
1903.01,18.10828286,Earnings
1903.02,17.86361569,Earnings
1903.03,18.22255808,Earnings
1903.04,17.97256265,Earnings
1903.05,18.13172357,Earnings
1903.06,17.87591309,Earnings
1903.07,17.62010261,Earnings
1903.08,17.36121007,Earnings
1903.09,16.90874541,Earnings
1903.1,16.84958911,Earnings
1903.11,16.78585505,Earnings
1903.12,16.52703544,Earnings
1904.01,16.04655172,Earnings
1904.02,15.5847748,Earnings
1904.03,15.66236397,Earnings
1904.04,15.74188964,Earnings
1904.05,16.00627791,Earnings
1904.06,15.90337373,Earnings
1904.07,15.80046954,Earnings
1904.08,15.51197768,Earnings
1904.09,15.23310397,Earnings
1904.1,15.13256548,Earnings
1904.11,14.69132316,Earnings
1904.12,14.59304348,Earnings
1905.01,15.0397693,Earnings
1905.02,15.48649512,Earnings
1905.03,16.11416293,Earnings
1905.04,16.56596189,Earnings
1905.05,17.21340749,Earnings
1905.06,17.67040061,Earnings
1905.07,18.12739372,Earnings
1905.08,18.37315773,Earnings
1905.09,19.04137996,Earnings
1905.1,19.49837308,Earnings
1905.11,19.72855461,Earnings
1905.12,19.95375333,Earnings
1906.01,20.17711624,Earnings
1906.02,20.40047915,Earnings
1906.03,20.62384206,Earnings
1906.04,20.84720497,Earnings
1906.05,20.83640175,Earnings
1906.06,21.05728233,Earnings
1906.07,22.01183524,Earnings
1906.08,21.74065661,Earnings
1906.09,21.71992408,Earnings
1906.1,21.46373356,Earnings
1906.11,21.44684452,Earnings
1906.12,21.43012054,Earnings
1907.01,21.42404389,Earnings
1907.02,20.73855298,Earnings
1907.03,20.72518236,Earnings
1907.04,20.49114289,Earnings
1907.05,19.83223336,Earnings
1907.06,19.40110666,Earnings
1907.07,19.17430499,Earnings
1907.08,18.94477077,Earnings
1907.09,18.7179691,Earnings
1907.1,18.30244271,Earnings
1907.11,18.84440731,Earnings
1907.12,19.01485121,Earnings
1908.01,19.02869743,Earnings
1908.02,19.04579648,Earnings
1908.03,18.84847649,Earnings
1908.04,18.44615656,Earnings
1908.05,18.25391807,Earnings
1908.06,18.05876688,Earnings
1908.07,17.66940643,Earnings
1908.08,17.47925792,Earnings
1908.09,17.28622837,Earnings
1908.1,16.90951875,Earnings
1908.11,16.5434891,Earnings
1908.12,16.18237687,Earnings
1909.01,16.77752858,Earnings
1909.02,17.01939636,Earnings
1909.03,17.43790611,Earnings
1909.04,17.48832149,Earnings
1909.05,17.71553122,Earnings
1909.06,17.9381499,Earnings
1909.07,18.33975027,Earnings
1909.08,18.55389885,Earnings
1909.09,18.76396415,Earnings
1909.1,18.78554439,Earnings
1909.11,18.98716919,Earnings
1909.12,19.18495274,Earnings
1910.01,19.30574585,Earnings
1910.02,19.24203052,Earnings
1910.03,18.81653864,Earnings
1910.04,18.5787177,Earnings
1910.05,18.86941075,Earnings
1910.06,18.98716919,Earnings
1910.07,18.92345386,Earnings
1910.08,19.04288061,Earnings
1910.09,19.16464956,Earnings
1910.1,19.67841818,Earnings
1910.11,20.01593046,Earnings
1910.12,19.9476167,Earnings
1911.01,19.62790833,Earnings
1911.02,19.92719235,Earnings
1911.03,19.3909516,Earnings
1911.04,19.68613308,Earnings
1911.05,19.35193266,Earnings
1911.06,19.01485121,Earnings
1911.07,18.4770622,Earnings
1911.08,17.57926073,Earnings
1911.09,17.07843896,Earnings
1911.1,16.75873058,Earnings
1911.11,16.61291217,Earnings
1911.12,16.46138337,Earnings
1912.01,16.54388727,Earnings
1912.02,16.62210307,Earnings
1912.03,16.5325486,Earnings
1912.04,16.28540458,Earnings
1912.05,16.52187687,Earnings
1912.06,16.92693269,Earnings
1912.07,17.16837111,Earnings
1912.08,17.23649092,Earnings
1912.09,17.3058611,Earnings
1912.1,17.54261042,Earnings
1912.11,17.77678639,Earnings
1912.12,18.19017585,Earnings
1913.01,17.8642807,Earnings
1913.02,17.71245233,Earnings
1913.03,17.56319732,Earnings
1913.04,17.41394231,Earnings
1913.05,17.44007388,Earnings
1913.06,17.11285893,Earnings
1913.07,16.79225438,Earnings
1913.08,16.64195963,Earnings
1913.09,16.32927013,Earnings
1913.1,16.18300022,Earnings
1913.11,15.87545387,Earnings
1913.12,15.8879385,Earnings
1914.01,15.65592416,Earnings
1914.02,15.58225426,Earnings
1914.03,15.34789634,Earnings
1914.04,15.2677582,Earnings
1914.05,14.88172787,Earnings
1914.06,14.64736995,Earnings
1914.07,14.26888191,Earnings
1914.08,13.76410732,Earnings
1914.09,13.53664228,Earnings
1914.1,13.44095127,Earnings
1914.11,13.08418465,Earnings
1914.12,12.98401386,Earnings
1915.01,13.73309158,Earnings
1915.02,14.626991,Earnings
1915.03,15.53894899,Earnings
1915.04,16.140128,Earnings
1915.05,16.72940248,Earnings
1915.06,17.4784802,Earnings
1915.07,18.22755792,Earnings
1915.08,18.97663564,Earnings
1915.09,19.72571337,Earnings
1915.1,20.27405784,Earnings
1915.11,20.81175485,Earnings
1915.12,21.54628738,Earnings
1916.01,22.65340682,Earnings
1916.02,23.9652772,Earnings
1916.03,25.02680562,Earnings
1916.04,26.0992341,Earnings
1916.05,27.12804808,Earnings
1916.06,28.13780995,Earnings
1916.07,29.39875745,Earnings
1916.08,30.37842326,Earnings
1916.09,31.08065189,Earnings
1916.1,31.73570522,Earnings
1916.11,32.36797409,Earnings
1916.12,33.26292543,Earnings
1917.01,32.5259791,Earnings
1917.02,31.271498,Earnings
1917.03,30.85118217,Earnings
1917.04,28.96176242,Earnings
1917.05,28.09548648,Earnings
1917.06,27.25586519,Earnings
1917.07,27.26798969,Earnings
1917.08,26.44109912,Earnings
1917.09,25.46545102,Earnings
1917.1,24.6958903,Earnings
1917.11,24.30359552,Earnings
1917.12,23.56223066,Earnings
1918.01,22.62500086,Earnings
1918.02,22.03528113,Earnings
1918.03,21.76035114,Earnings
1918.04,21.00987173,Earnings
1918.05,20.15776762,Earnings
1918.06,19.47177432,Earnings
1918.07,18.55513474,Earnings
1918.08,17.80064847,Earnings
1918.09,17.07499608,Earnings
1918.1,16.36079381,Earnings
1918.11,15.68835294,Earnings
1918.12,15.13137,Earnings
1919.01,15.05494894,Earnings
1919.02,15.25590802,Earnings
1919.03,14.99297332,Earnings
1919.04,14.64813263,Earnings
1919.05,14.40016967,Earnings
1919.06,14.3255574,Earnings
1919.07,13.8414352,Earnings
1919.08,13.53559463,Earnings
1919.09,13.38871222,Earnings
1919.1,13.09713425,Earnings
1919.11,12.74579365,Earnings
1919.12,12.4093246,Earnings
1920.01,12.01101494,Earnings
1920.02,11.74685758,Earnings
1920.03,11.48934397,Earnings
1920.04,11.01558767,Earnings
1920.05,10.72172641,Earnings
1920.06,10.43750801,Earnings
1920.07,10.35674379,Earnings
1920.08,10.47642391,Earnings
1920.09,10.49738794,Earnings
1920.1,10.41327197,Earnings
1920.11,10.32703266,Earnings
1920.12,10.39956701,Earnings
1921.01,10.05439717,Earnings
1921.02,9.799755027,Earnings
1921.03,9.267619604,Earnings
1921.04,8.777866575,Earnings
1921.05,8.370696681,Earnings
1921.06,7.809277131,Earnings
1921.07,7.159617161,Earnings
1921.08,6.554077401,Earnings
1921.09,6.016520929,Earnings
1921.1,5.404060714,Earnings
1921.11,4.819138434,Earnings
1921.12,4.227454046,Earnings
1922.01,4.824429902,Earnings
1922.02,5.32283992,Earnings
1922.03,5.889455389,Earnings
1922.04,6.392324272,Earnings
1922.05,6.896703272,Earnings
1922.06,7.399572156,Earnings
1922.07,7.855402699,Earnings
1922.08,8.457463533,Earnings
1922.09,8.963361747,Earnings
1922.1,9.412557805,Earnings
1922.11,9.85790742,Earnings
1922.12,10.29649438,Earnings
1923.01,10.72105601,Earnings
1923.02,11.08282785,Earnings
1923.03,11.44610082,Earnings
1923.04,11.73949584,Earnings
1923.05,12.09912702,Earnings
1923.06,12.38695485,Earnings
1923.07,12.59774526,Earnings
1923.08,13.02684125,Earnings
1923.09,13.30592856,Earnings
1923.1,13.58178943,Earnings
1923.11,13.93310544,Earnings
1923.12,14.28587919,Earnings
1924.01,14.22465399,Earnings
1924.02,14.24724053,Earnings
1924.03,14.26861645,Earnings
1924.04,14.29024384,Earnings
1924.05,14.22942167,Earnings
1924.06,14.16711603,Earnings
1924.07,14.02232612,Earnings
1924.08,14.04398821,Earnings
1924.09,13.89991835,Earnings
1924.1,13.75752371,Earnings
1924.11,13.69740877,Earnings
1924.12,13.5570078,Earnings
1925.01,13.94622512,Earnings
1925.02,14.41732182,Earnings
1925.03,14.72320202,Earnings
1925.04,15.2046809,Earnings
1925.05,15.49580569,Earnings
1925.06,15.70780314,Earnings
1925.07,15.91500969,Earnings
1925.08,16.28545754,Earnings
1925.09,16.67015339,Earnings
1925.1,17.05484924,Earnings
1925.11,17.13487547,Earnings
1925.12,17.6109986,Earnings
1926.01,17.5969098,Earnings
1926.02,17.58282101,Earnings
1926.03,17.6816009,Earnings
1926.04,17.56873221,Earnings
1926.05,17.653265,Earnings
1926.06,17.73875297,Earnings
1926.07,17.92707074,Earnings
1926.08,18.01560624,Earnings
1926.09,17.89824909,Earnings
1926.1,17.79655449,Earnings
1926.11,17.68176099,Earnings
1926.12,17.66751299,Earnings
1927.01,17.71090831,Earnings
1927.02,17.653265,Earnings
1927.03,17.60953272,Earnings
1927.04,17.44918101,Earnings
1927.05,17.18946822,Earnings
1927.06,16.83651491,Earnings
1927.07,16.9681259,Earnings
1927.08,16.90549381,Earnings
1927.09,16.66199991,Earnings
1927.1,16.40681115,Earnings
1927.11,16.3412965,Earnings
1927.12,16.1809448,Earnings
1928.01,16.51622564,Earnings
1928.02,17.03385219,Earnings
1928.03,17.35830652,Earnings
1928.04,17.69750877,Earnings
1928.05,17.91718424,Earnings
1928.06,18.36116535,Earnings
1928.07,18.7003676,Earnings
1928.08,19.02482193,Earnings
1928.09,19.1255852,Earnings
1928.1,19.57401061,Earnings
1928.11,19.89657858,Earnings
1928.12,20.35213509,Earnings
1929.01,20.63234564,Earnings
1929.02,20.9125562,Earnings
1929.03,21.33226476,Earnings
1929.04,21.74201784,Earnings
1929.05,21.89598247,Earnings
1929.06,22.04814635,Earnings
1929.07,22.07022561,Earnings
1929.08,22.34719673,Earnings
1929.09,22.62416786,Earnings
1929.1,22.91571642,Earnings
1929.11,23.19268754,Earnings
1929.12,23.60611017,Earnings
1930.01,22.96251763,Earnings
1930.02,22.29651874,Earnings
1930.03,21.63756065,Earnings
1930.04,20.72404303,Earnings
1930.05,20.0408579,Earnings
1930.06,19.36455089,Earnings
1930.07,18.79267539,Earnings
1930.08,18.08122294,Earnings
1930.09,17.16711657,Earnings
1930.1,16.46109645,Earnings
1930.11,15.73108893,Earnings
1930.12,15.19402578,Earnings
1931.01,14.90931635,Earnings
1931.02,14.61735318,Earnings
1931.03,14.22607436,Earnings
1931.04,13.82974677,Earnings
1931.05,13.51603856,Earnings
1931.06,13.1940202,Earnings
1931.07,12.69298146,Earnings
1931.08,12.19194272,Earnings
1931.09,11.76884333,Earnings
1931.1,11.34006477,Earnings
1931.11,10.97967891,Earnings
1931.12,10.53668459,Earnings
1932.01,10.46321891,Earnings
1932.02,10.31472941,Earnings
1932.03,10.08758,Earnings
1932.04,9.857162255,Earnings
1932.05,9.695489755,Earnings
1932.06,9.45710625,Earnings
1932.07,9.147432379,Earnings
1932.08,8.905091456,Earnings
1932.09,8.657251493,Earnings
1932.1,8.405684613,Earnings
1932.11,8.15221664,Earnings
1932.12,7.892953817,Earnings
1933.01,8.064199128,Earnings
1933.02,8.240837992,Earnings
1933.03,8.356279067,Earnings
1933.04,8.406316667,Earnings
1933.05,8.456354266,Earnings
1933.06,8.439412402,Earnings
1933.07,8.229848187,Earnings
1933.08,8.215264015,Earnings
1933.09,8.263027178,Earnings
1933.1,8.310790341,Earnings
1933.11,8.358553504,Earnings
1933.12,8.406316667,Earnings
1934.01,8.48655878,Earnings
1934.02,8.500492695,Earnings
1934.03,8.580131485,Earnings
1934.04,8.659770274,Earnings
1934.05,8.737512902,Earnings
1934.06,8.751352052,Earnings
1934.07,8.830396522,Earnings
1934.08,8.907558981,Earnings
1934.09,8.854447518,Earnings
1934.1,8.998494974,Earnings
1934.11,9.075085859,Earnings
1934.12,9.221854851,Earnings
1935.01,10.56970699,Earnings
1935.02,11.96519526,Earnings
1935.03,13.43783467,Earnings
1935.04,13.82778785,Earnings
1935.05,14.31509838,Earnings
1935.06,14.91047409,Earnings
1935.07,14.60366807,Earnings
1935.08,14.29688047,Earnings
1935.09,13.99007445,Earnings
1935.1,13.99007445,Earnings
1935.11,13.8886971,Earnings
1935.12,13.8886971,Earnings
1936.01,14.07144312,Earnings
1936.02,14.25418913,Earnings
1936.03,14.54231423,Earnings
1936.04,15.09455401,Earnings
1936.05,15.6467938,Earnings
1936.06,16.08164928,Earnings
1936.07,16.32881655,Earnings
1936.08,16.57245286,Earnings
1936.09,16.93272357,Earnings
1936.1,17.41309053,Earnings
1936.11,17.89343947,Earnings
1936.12,18.37380643,Earnings
1937.01,18.78006915,Earnings
1937.02,19.31664255,Earnings
1937.03,19.71340458,Earnings
1937.04,19.92826119,Earnings
1937.05,20.14013368,Earnings
1937.06,20.49039688,Earnings
1937.07,20.63901476,Earnings
1937.08,20.9287718,Earnings
1937.09,21.07336918,Earnings
1937.1,20.55517158,Earnings
1937.11,20.17516,Earnings
1937.12,19.78987049,Earnings
1938.01,19.12146965,Earnings
1938.02,18.30305539,Earnings
1938.03,17.34920674,Earnings
1938.04,16.04303504,Earnings
1938.05,14.96444201,Earnings
1938.06,13.77205071,Earnings
1938.07,12.8777617,Earnings
1938.08,11.9834727,Earnings
1938.09,11.08918369,Earnings
1938.1,11.28848839,Earnings
1938.11,11.40856661,Earnings
1938.12,11.52866286,Earnings
1939.01,11.94897269,Earnings
1939.02,12.4582883,Earnings
1939.03,12.88162194,Earnings
1939.04,13.27954981,Earnings
1939.05,13.58411432,Earnings
1939.06,13.8886971,Earnings
1939.07,14.19327988,Earnings
1939.08,14.49784439,Earnings
1939.09,14.48748191,Earnings
1939.1,15.13137,Earnings
1939.11,15.67177607,Earnings
1939.12,16.21218214,Earnings
1940.01,16.87311043,Earnings
1940.02,17.29299429,Earnings
1940.03,17.83340036,Earnings
1940.04,18.133686,Earnings
1940.05,18.4337915,Earnings
1940.06,18.60121135,Earnings
1940.07,18.97419757,Earnings
1940.08,19.21449814,Earnings
1940.09,19.45461857,Earnings
1940.1,19.27448321,Earnings
1940.11,19.09434786,Earnings
1940.12,18.78006915,Earnings
1941.01,18.8396288,Earnings
1941.02,18.8993673,Earnings
1941.03,18.82541338,Earnings
1941.04,18.87012343,Earnings
1941.05,18.9142125,Earnings
1941.06,18.69976565,Earnings
1941.07,19.27156674,Earnings
1941.08,19.57718315,Earnings
1941.09,19.87453675,Earnings
1941.1,19.44990915,Earnings
1941.11,19.15985162,Earnings
1941.12,18.87353677,Earnings
1942.01,17.99058854,Earnings
1942.02,17.23826962,Earnings
1942.03,16.3923175,Earnings
1942.04,15.97722298,Earnings
1942.05,15.47174847,Earnings
1942.06,15.1623135,Earnings
1942.07,14.86483338,Earnings
1942.08,14.57094379,Earnings
1942.09,14.36715939,Earnings
1942.1,14.64813263,Earnings
1942.11,15.01127976,Earnings
1942.12,15.37012929,Earnings
1943.01,15.56904562,Earnings
1943.02,15.76811118,Earnings
1943.03,15.68853285,Earnings
1943.04,15.65314138,Earnings
1943.05,15.70780314,Earnings
1943.06,15.85191143,Earnings
1943.07,15.84634173,Earnings
1943.08,15.84085341,Earnings
1943.09,15.65314138,Earnings
1943.1,14.97672276,Earnings
1943.11,14.3004056,Earnings
1943.12,13.62403046,Earnings
1944.01,13.57572313,Earnings
1944.02,13.5274013,Earnings
1944.03,13.47909397,Earnings
1944.04,13.35403928,Earnings
1944.05,13.30599358,Earnings
1944.06,13.18263295,Earnings
1944.07,13.01316342,Earnings
1944.08,12.91818629,Earnings
1944.09,12.82319492,Earnings
1944.1,12.96567486,Earnings
1944.11,13.1081548,Earnings
1944.12,13.17619298,Earnings
1945.01,13.31787247,Earnings
1945.02,13.45955197,Earnings
1945.03,13.60123146,Earnings
1945.04,13.79013273,Earnings
1945.05,13.90095293,Earnings
1945.06,13.93312155,Earnings
1945.07,13.88668245,Earnings
1945.08,13.84022943,Earnings
1945.09,13.79379033,Earnings
1945.1,13.65445912,Earnings
1945.11,13.5151279,Earnings
1945.12,13.3023033,Earnings
1946.01,13.02517198,Earnings
1946.02,12.81847182,Earnings
1946.03,12.4027623,Earnings
1946.04,12.06123696,Earnings
1946.05,11.72340378,Earnings
1946.06,11.3282984,Earnings
1946.07,10.91123345,Earnings
1946.08,10.90323825,Earnings
1946.09,11.00238505,Earnings
1946.1,11.47785949,Earnings
1946.11,11.87930944,Earnings
1946.12,12.43352884,Earnings
1947.01,13.25461093,Earnings
1947.02,14.07569302,Earnings
1947.03,14.6246879,Earnings
1947.04,15.27727141,Earnings
1947.05,15.92973977,Earnings
1947.06,16.50694909,Earnings
1947.07,16.77480491,Earnings
1947.08,16.9620416,Earnings
1947.09,16.99537935,Earnings
1947.1,17.21467457,Earnings
1947.11,17.35849805,Earnings
1947.12,17.35149979,Earnings
1948.01,17.48652198,Earnings
1948.02,17.99313059,Earnings
1948.03,18.42923269,Earnings
1948.04,18.64930756,Earnings
1948.05,19.09887008,Earnings
1948.06,19.46358797,Earnings
1948.07,19.94777602,Earnings
1948.08,20.58689796,Earnings
1948.09,21.30743939,Earnings
1948.1,22.15267709,Earnings
1948.11,23.10003715,Earnings
1948.12,23.96323465,Earnings
1949.01,24.37831833,Earnings
1949.02,24.90106408,Earnings
1949.03,25.21895,Earnings
1949.04,25.1838123,Earnings
1949.05,25.36019731,Earnings
1949.06,25.32446862,Earnings
1949.07,25.50274299,Earnings
1949.08,25.36019731,Earnings
1949.09,25.21895,Earnings
1949.1,25.18351578,Earnings
1949.11,24.83038744,Earnings
1949.12,24.79151017,Earnings
1950.01,25.07589953,Earnings
1950.02,25.25468579,Earnings
1950.03,25.32580996,Earnings
1950.04,25.93138534,Earnings
1950.05,26.42488401,Earnings
1950.06,26.9143416,Earnings
1950.07,27.20716598,Earnings
1950.08,27.60592881,Earnings
1950.09,28.11292787,Earnings
1950.1,28.29443171,Earnings
1950.11,28.5882834,Earnings
1950.12,28.6487272,Earnings
1951.01,28.1645035,Earnings
1951.02,27.80296016,Earnings
1951.03,27.66264671,Earnings
1951.04,27.30420527,Earnings
1951.05,26.84182351,Earnings
1951.06,26.48476602,Earnings
1951.07,25.80317278,Earnings
1951.08,25.12157954,Earnings
1951.09,24.2527067,Earnings
1951.1,23.93557496,Earnings
1951.11,23.5312864,Earnings
1951.12,23.22046717,Earnings
1952.01,23.09361109,Earnings
1952.02,23.14131126,Earnings
1952.03,23.01349049,Earnings
1952.04,22.73526553,Earnings
1952.05,22.54421288,Earnings
1952.06,22.26880868,Earnings
1952.07,22.16500127,Earnings
1952.08,22.22790697,Earnings
1952.09,22.29090712,Earnings
1952.1,22.41681296,Earnings
1952.11,22.54281326,Earnings
1952.12,22.6687191,Earnings
1953.01,22.84874793,Earnings
1953.02,23.03013547,Earnings
1953.03,23.0383641,Earnings
1953.04,23.29121725,Earnings
1953.05,23.45579592,Earnings
1953.06,23.61924049,Earnings
1953.07,23.74467653,Earnings
1953.08,23.78146985,Earnings
1953.09,23.90643959,Earnings
1953.1,23.69339033,Earnings
1953.11,23.65640636,Earnings
1953.12,23.53143662,Earnings
1954.01,23.65640636,Earnings
1954.02,23.78146985,Earnings
1954.03,23.90643959,Earnings
1954.04,24.21517933,Earnings
1954.05,24.34397431,Earnings
1954.06,24.5626948,Earnings
1954.07,24.59391379,Earnings
1954.08,24.62522654,Earnings
1954.09,24.7484472,Earnings
1954.1,25.18761451,Earnings
1954.11,25.62668773,Earnings
1954.12,26.16347996,Earnings
1955.01,26.76165079,Earnings
1955.02,27.35991607,Earnings
1955.03,27.95808689,Earnings
1955.04,28.77671101,Earnings
1955.05,29.59524068,Earnings
1955.06,30.41386479,Earnings
1955.07,30.99041963,Earnings
1955.08,31.68055313,Earnings
1955.09,32.25025576,Earnings
1955.1,32.81276022,Earnings
1955.11,33.37526468,Earnings
1955.12,34.06440261,Earnings
1956.01,34.28393922,Earnings
1956.02,34.50356992,Earnings
1956.03,34.72310653,Earnings
1956.04,34.31277212,Earnings
1956.05,33.90547722,Earnings
1956.06,33.37802206,Earnings
1956.07,32.70483635,Earnings
1956.08,32.39360271,Earnings
1956.09,31.84582737,Earnings
1956.1,31.57715167,Earnings
1956.11,31.42437069,Earnings
1956.12,31.15819547,Earnings
1957.01,31.12776826,Earnings
1957.02,30.98498524,Earnings
1957.03,30.84332014,Earnings
1957.04,30.79306107,Earnings
1957.05,30.74307093,Earnings
1957.06,30.69352633,Earnings
1957.07,30.62516215,Earnings
1957.08,30.77362424,Earnings
1957.09,30.92217544,Earnings
1957.1,30.62516215,Earnings
1957.11,30.22127081,Earnings
1957.12,29.92530335,Earnings
1958.01,29.03997364,Earnings
1958.02,28.36399996,Earnings
1958.03,27.49566076,Earnings
1958.04,26.78968045,Earnings
1958.05,26.17884083,Earnings
1958.06,25.56800121,Earnings
1958.07,25.33487021,Earnings
1958.08,25.27715429,Earnings
1958.09,25.1316872,Earnings
1958.1,25.16074571,Earnings
1958.11,25.10302979,Earnings
1958.12,25.21895,Earnings
1959.01,25.76967969,Earnings
1959.02,26.49883353,Earnings
1959.03,27.13873166,Earnings
1959.04,27.88581048,Earnings
1959.05,28.72638417,Earnings
